gob_offset,flag,uncomp_size,crc32,name,path,method
0x2e31000,122,9952,0x5181cc43,.\ps2\audio\cratdrp2.vag,gfc_extracted\./ps2/audio/cratdrp2.vag,crc
0x2e33800,122,6704,0xccef35b1,.\ps2\audio\cricket1.vag,gfc_extracted\./ps2/audio/cricket1.vag,crc
0x2e35000,122,23152,0xc6315af7,.\ps2\audio\crnchi1.vag,gfc_extracted\./ps2/audio/crnchi1.vag,crc
0x2e37800,122,31376,0x61d642d4,.\ps2\audio\crnchi2.vag,gfc_extracted\./ps2/audio/crnchi2.vag,crc
0x2e3b800,122,38976,0xa1d3b6e5,.\ps2\audio\crnchl1.vag,gfc_extracted\./ps2/audio/crnchl1.vag,crc
0x2e3e000,122,9568,0xdfae3f11,.\ps2\audio\crnchl2.vag,gfc_extracted\./ps2/audio/crnchl2.vag,crc
0x2e40000,122,56752,0x8755d8c5,.\ps2\audio\crnchw1.vag,gfc_extracted\./ps2/audio/crnchw1.vag,crc
0x2e44800,122,38400,0xed7064bd,.\ps2\audio\crnchw2.vag,gfc_extracted\./ps2/audio/crnchw2.vag,crc
0x2e4a000,122,25072,0x7e3168e0,.\ps2\audio\crowd1.vag,gfc_extracted\./ps2/audio/crowd1.vag,crc
0x2e4e000,122,27248,0xd764fa9b,.\ps2\audio\crowd2.vag,gfc_extracted\./ps2/audio/crowd2.vag,crc
0x2e54000,122,30992,0xac585000,.\ps2\audio\crowd3.vag,gfc_extracted\./ps2/audio/crowd3.vag,crc
0x2e5a800,122,27712,0x2865024a,.\ps2\audio\crowd4.vag,gfc_extracted\./ps2/audio/crowd4.vag,crc
0x2e60800,122,33376,0x293e3f40,.\ps2\audio\crsheng3.vag,gfc_extracted\./ps2/audio/crsheng3.vag,crc
0x2e67800,122,1968,0x18f805d4,.\ps2\audio\crtxeng8.vag,gfc_extracted\./ps2/audio/crtxeng8.vag,crc
0x2e68000,122,2464,0x7a3ade7a,.\ps2\audio\crystinc.vag,gfc_extracted\./ps2/audio/crystinc.vag,crc
0x2e69000,122,3936,0xf8c3233c,.\ps2\audio\crystlos.vag,gfc_extracted\./ps2/audio/crystlos.vag,crc
0x2e6a000,122,6992,0x663413c0,.\ps2\audio\cubedrop.vag,gfc_extracted\./ps2/audio/cubedrop.vag,crc
0x2e6b800,122,6816,0x3edfb647,.\ps2\audio\cubedur3.vag,gfc_extracted\./ps2/audio/cubedur3.vag,crc
0x2e6d000,122,25968,0x5ec3ab9,.\ps2\audio\dingol2.vag,gfc_extracted\./ps2/audio/dingol2.vag,crc
0x2e72000,122,60992,0x2dbb1a3c,.\ps2\audio\dingow1.vag,gfc_extracted\./ps2/audio/dingow1.vag,crc
0x2e78000,122,10640,0xbed374cc,.\ps2\audio\doorcls.vag,gfc_extracted\./ps2/audio/doorcls.vag,crc
0x2e7a800,122,21264,0x58335ef,.\ps2\audio\dsrtbrd3.vag,gfc_extracted\./ps2/audio/dsrtbrd3.vag,crc
0x2e7e800,122,10048,0x699ee09d,.\ps2\audio\evilmot6.vag,gfc_extracted\./ps2/audio/evilmot6.vag,crc
0x2e81000,122,11248,0xa79f8b7a,.\ps2\audio\fakec1fx.vag,gfc_extracted\./ps2/audio/fakec1fx.vag,crc
0x2e83800,122,65536,0x3fe9828,,gfc_extracted\block_02681\block_02681.bin,content
0x2e85000,122,20544,0x7efa73d0,,gfc_extracted\block_02682\block_02682.bin,content
0x2e85800,122,44400,0x5234e436,.\ps2\audio\fakecl2.vag,gfc_extracted\./ps2/audio/fakecl2.vag,crc
0x2e8c000,122,43072,0xec5682aa,.\ps2\audio\fakecw1.vag,gfc_extracted\./ps2/audio/fakecw1.vag,crc
0x2e8e000,122,55072,0x4b5210e1,.\ps2\audio\fakecw2.vag,gfc_extracted\./ps2/audio/fakecw2.vag,crc
0x2e96800,122,48368,0xe46f07ea,.\ps2\audio\fanblad1.vag,gfc_extracted\./ps2/audio/fanblad1.vag,crc
0x2e9d000,122,9200,0x29b9186f,.\ps2\audio\fanblade2.vag,gfc_extracted\./ps2/audio/fanblade2.vag,crc
0x2e9f000,122,3936,0x97f0f693,.\ps2\audio\feui0020.vag,gfc_extracted\./ps2/audio/feui0020.vag,crc
0x2ea0000,122,7136,0x55169143,.\ps2\audio\feui0030.vag,gfc_extracted\./ps2/audio/feui0030.vag,crc
0x2ea1800,122,18352,0x232b3d32,.\ps2\audio\floatdsc.vag,gfc_extracted\./ps2/audio/floatdsc.vag,crc
0x2ea5800,122,9088,0x58fb1ad0,.\ps2\audio\fluidsqt.vag,gfc_extracted\./ps2/audio/fluidsqt.vag,crc
0x2ea7800,122,6144,0x96ad7cff,.\ps2\audio\foo.vag,gfc_extracted\./ps2/audio/foo.vag,crc
0x2ea9000,122,8704,0x127b04fa,.\ps2\audio\frnzend.vag,gfc_extracted\./ps2/audio/frnzend.vag,crc
0x2eab000,122,7840,0x7384d5f6,.\ps2\audio\frutdur3.vag,gfc_extracted\./ps2/audio/frutdur3.vag,crc
0x2ead000,122,8848,0xfd1c6710,.\ps2\audio\fruthead.vag,gfc_extracted\./ps2/audio/fruthead.vag,crc
0x2eaf000,122,10736,0xcb676fab,.\ps2\audio\gateunlk.vag,gfc_extracted\./ps2/audio/gateunlk.vag,crc
0x2eb1800,122,8336,0xbe90bee5,.\ps2\audio\gatwarp3.vag,gfc_extracted\./ps2/audio/gatwarp3.vag,crc
0x2eb3800,122,6784,0x23fae369,.\ps2\audio\gear2.vag,gfc_extracted\./ps2/audio/gear2.vag,crc
0x2eb5000,122,18208,0x5701c55e,.\ps2\audio\gractrig.vag,gfc_extracted\./ps2/audio/gractrig.vag,crc
0x2eb9000,122,10464,0x51da742c,.\ps2\audio\grinder.vag,gfc_extracted\./ps2/audio/grinder.vag,crc
0x2ebb800,122,14240,0xaa61eff4,.\ps2\audio\itemwon2.vag,gfc_extracted\./ps2/audio/itemwon2.vag,crc
0x2ebe800,122,3216,0x93d6dcf4,.\ps2\audio\jawptrol.vag,gfc_extracted\./ps2/audio/jawptrol.vag,crc
0x2ebf800,122,8672,0x17ed59fb,.\ps2\audio\kartslid.vag,gfc_extracted\./ps2/audio/kartslid.vag,crc
0x2ec1800,122,13264,0xb5dbbb9d,.\ps2\audio\krtscrp3.vag,gfc_extracted\./ps2/audio/krtscrp3.vag,crc
0x2ec4800,122,7760,0xbac6db1f,.\ps2\audio\kukuclok.vag,gfc_extracted\./ps2/audio/kukuclok.vag,crc
0x2ec6800,122,5424,0x4d162068,.\ps2\audio\kukudr1.vag,gfc_extracted\./ps2/audio/kukudr1.vag,crc
0x2ec8000,122,6240,0x688c5cca,.\ps2\audio\kukudr2.vag,gfc_extracted\./ps2/audio/kukudr2.vag,crc
0x2ec9800,122,6384,0x9376f843,.\ps2\audio\lampmvmt.vag,gfc_extracted\./ps2/audio/lampmvmt.vag,crc
0x2ecb000,122,9472,0xa7be11fe,.\ps2\audio\litespn2.vag,gfc_extracted\./ps2/audio/litespn2.vag,crc
0x2ecd000,122,14272,0xf4b0216c,.\ps2\audio\litespn3.vag,gfc_extracted\./ps2/audio/litespn3.vag,crc
0x2ed0000,122,18384,0xeefc7c55,.\ps2\audio\litespn6.vag,gfc_extracted\./ps2/audio/litespn6.vag,crc
0x2ed3800,122,14768,0xa8bf106a,.\ps2\audio\lndbgair.vag,gfc_extracted\./ps2/audio/lndbgair.vag,crc
0x2ed6800,122,6304,0x8eae0662,.\ps2\audio\magboost.vag,gfc_extracted\./ps2/audio/magboost.vag,crc
0x2ed8000,122,6416,0x5758ea4a,.\ps2\audio\minehit2.vag,gfc_extracted\./ps2/audio/minehit2.vag,crc
0x2ed9800,122,4000,0xc9a7ff63,.\ps2\audio\misping3.vag,gfc_extracted\./ps2/audio/misping3.vag,crc
0x2eda800,122,1920,0xfacc716b,.\ps2\audio\misscam.vag,gfc_extracted\./ps2/audio/misscam.vag,crc
0x2edb000,122,6352,0x81a353b6,.\ps2\audio\missfir3.vag,gfc_extracted\./ps2/audio/missfir3.vag,crc
0x2edc800,122,6416,0xc231abbd,.\ps2\audio\msthrust.vag,gfc_extracted\./ps2/audio/msthrust.vag,crc
0x2ede000,122,4624,0x4bda64e0,.\ps2\audio\mstrack.vag,gfc_extracted\./ps2/audio/mstrack.vag,crc
0x2edf800,122,3344,0x1850571,.\ps2\audio\ncrtx1fx.vag,gfc_extracted\./ps2/audio/ncrtx1fx.vag,crc
0x2ee0800,122,17776,0x37e9718e,.\ps2\audio\ncrtxi1.vag,gfc_extracted\./ps2/audio/ncrtxi1.vag,crc
0x2ee4800,122,36352,0xb603ac1b,.\ps2\audio\ncrtxl1.vag,gfc_extracted\./ps2/audio/ncrtxl1.vag,crc
0x2ee9800,122,15216,0x88710a5b,.\ps2\audio\ncrtxl2.vag,gfc_extracted\./ps2/audio/ncrtxl2.vag,crc
0x2eec800,122,15520,0x62603569,.\ps2\audio\ncrtxw1.vag,gfc_extracted\./ps2/audio/ncrtxw1.vag,crc
0x2eef800,122,65536,0x8b0cd0a6,,gfc_extracted\block_02725\block_02725.bin,content
0x2efa800,122,65536,0x8d8845d,,gfc_extracted\block_02726\block_02726.bin,content
0x2f07000,122,368,0x22d02b15,,gfc_extracted\block_02727\block_02727.bin,content
0x2f07800,122,18848,0x5148e462,.\ps2\audio\nginfx1.vag,gfc_extracted\./ps2/audio/nginfx1.vag,crc
0x2f0a800,122,14080,0xeb8cb1ee,.\ps2\audio\nginfx3.vag,gfc_extracted\./ps2/audio/nginfx3.vag,crc
0x2f0d800,122,23040,0x85bcc548,.\ps2\audio\nginl1.vag,gfc_extracted\./ps2/audio/nginl1.vag,crc
0x2f11000,122,17824,0x31e0927f,.\ps2\audio\nginw1.vag,gfc_extracted\./ps2/audio/nginw1.vag,crc
0x2f14800,122,65536,0xd95ea088,,gfc_extracted\block_02732\block_02732.bin,content
0x2f15000,122,65536,0x11a4b66a,,gfc_extracted\block_02733\block_02733.bin,content
0x2f1c000,122,208,0x4fab96b0,,gfc_extracted\block_02734\block_02734.bin,content
0x2f1c800,122,65536,0x34abcf88,,gfc_extracted\block_02735\block_02735.bin,content
0x2f2a000,122,12944,0xf1fab129,,gfc_extracted\block_02736\block_02736.bin,content
0x2f2d000,122,65536,0xe597dcf6,,gfc_extracted\block_02737\block_02737.bin,content
0x2f3a000,122,27280,0x796d4bc1,,gfc_extracted\block_02738\block_02738.bin,content
0x2f40000,122,65536,0x6dc4a582,,gfc_extracted\block_02739\block_02739.bin,content
0x2f4b800,122,9296,0x73d38c7b,,gfc_extracted\block_02740\block_02740.bin,content
0x2f4d800,122,39280,0xc205bf6d,.\ps2\audio\ntrncw1.vag,gfc_extracted\./ps2/audio/ntrncw1.vag,crc
0x2f56000,122,46448,0x8a9a6799,.\ps2\audio\ntrncw2.vag,gfc_extracted\./ps2/audio/ntrncw2.vag,crc
0x2f5f800,122,37456,0x7e980b0,.\ps2\audio\ntrpyfx1.vag,gfc_extracted\./ps2/audio/ntrpyfx1.vag,crc
0x2f66800,122,65536,0xedc09a9f,,gfc_extracted\block_02744\block_02744.bin,content
0x2f74000,122,17040,0x3c0b7425,,gfc_extracted\block_02745\block_02745.bin,content
0x2f77800,122,65536,0xeae62b66,,gfc_extracted\block_02746\block_02746.bin,content
0x2f85000,122,25248,0xcbb292eb,,gfc_extracted\block_02747\block_02747.bin,content
0x2f8a800,122,65536,0x480e61eb,,gfc_extracted\block_02748\block_02748.bin,content
0x2f98000,122,30288,0xed93b3bc,,gfc_extracted\block_02749\block_02749.bin,content
0x2f9e800,122,65536,0x3d9040c4,,gfc_extracted\block_02750\block_02750.bin,content
0x2fac000,122,28736,0x7efc9cc1,,gfc_extracted\block_02751\block_02751.bin,content
0x2fb2000,122,41328,0x9808f7de,.\ps2\audio\ntrpyl2.vag,gfc_extracted\./ps2/audio/ntrpyl2.vag,crc
0x2fba800,122,45424,0xe53f7278,.\ps2\audio\ntrpyw1.vag,gfc_extracted\./ps2/audio/ntrpyw1.vag,crc
0x2fc4000,122,47952,0xa4578096,.\ps2\audio\ntrpyw2.vag,gfc_extracted\./ps2/audio/ntrpyw2.vag,crc
0x2fce000,122,47168,0xcd3f27cc,.\ps2\audio\ocean1.vag,gfc_extracted\./ps2/audio/ocean1.vag,crc
0x2fd8000,122,15200,0x519a1340,.\ps2\audio\owl1.vag,gfc_extracted\./ps2/audio/owl1.vag,crc
0x2fdb000,122,65536,0xb2edb4b6,,gfc_extracted\block_02757\block_02757.bin,content
0x2fe3800,122,65536,0xeb3b8930,,gfc_extracted\block_02758\block_02758.bin,content
0x2fe8000,122,65536,0x24ec80b1,,gfc_extracted\block_02759\block_02759.bin,content
0x2fea000,122,8848,0x58bb2ff9,,gfc_extracted\block_02760\block_02760.bin,content
0x2fea800,122,65536,0xe0acdb23,,gfc_extracted\block_02761\block_02761.bin,content
0x2ff8800,122,52736,0xd5885c87,,gfc_extracted\block_02762\block_02762.bin,content
0x3003800,122,65536,0x1e2e9ed0,,gfc_extracted\block_02763\block_02763.bin,content
0x300d800,122,37232,0xae86fe0b,,gfc_extracted\block_02764\block_02764.bin,content
0x3012000,122,59168,0xf231cb34,.\ps2\audio\oxidmot1.vag,gfc_extracted\./ps2/audio/oxidmot1.vag,crc
0x301e800,122,8688,0x5401986,.\ps2\audio\partbeam.vag,gfc_extracted\./ps2/audio/partbeam.vag,crc
0x3020800,122,65536,0xe3b9ffa7,,gfc_extracted\block_02767\block_02767.bin,content
0x3028000,122,12464,0xcfbe14e3,,gfc_extracted\block_02768\block_02768.bin,content
0x3028800,122,65536,0x791a3d01,,gfc_extracted\block_02769\block_02769.bin,content
0x3029000,122,65536,0x5ede73d6,,gfc_extracted\block_02770\block_02770.bin,content
0x302b000,122,47488,0x94f78f7d,,gfc_extracted\block_02771\block_02771.bin,content
0x302d000,122,65536,0xbe670c42,,gfc_extracted\block_02772\block_02772.bin,content
0x3030800,122,65536,0xbdbcb3b9,,gfc_extracted\block_02773\block_02773.bin,content
0x303c800,122,40064,0x5c04d27,,gfc_extracted\block_02774\block_02774.bin,content
0x3040000,122,18224,0x954bb708,.\ps2\audio\puraw1.vag,gfc_extracted\./ps2/audio/puraw1.vag,crc
0x3042000,122,65536,0x667449d3,,gfc_extracted\block_02776\block_02776.bin,content
0x304d000,122,20064,0x1ad4892c,,gfc_extracted\block_02777\block_02777.bin,content
0x304f800,122,47760,0xdb46cde2,.\ps2\audio\realvfx2.vag,gfc_extracted\./ps2/audio/realvfx2.vag,crc
0x3056000,122,65536,0x30c26b1b,,gfc_extracted\block_02779\block_02779.bin,content
0x3058000,122,35472,0xf4881b0e,,gfc_extracted\block_02780\block_02780.bin,content
0x3058800,122,23920,0xfca454df,.\ps2\audio\realvl2.vag,gfc_extracted\./ps2/audio/realvl2.vag,crc
0x305c000,122,58288,0x932a7c63,.\ps2\audio\realvw2.vag,gfc_extracted\./ps2/audio/realvw2.vag,crc
0x305f000,122,46368,0x45c5ceb7,.\ps2\audio\ringbeam.vag,gfc_extracted\./ps2/audio/ringbeam.vag,crc
0x3064800,122,6720,0x7b9c27b8,.\ps2\audio\ringsprk.vag,gfc_extracted\./ps2/audio/ringsprk.vag,crc
0x3066000,122,18512,0x94b7479a,.\ps2\audio\robo1.vag,gfc_extracted\./ps2/audio/robo1.vag,crc
0x306a000,122,4672,0x4f614be6,.\ps2\audio\seagull1.vag,gfc_extracted\./ps2/audio/seagull1.vag,crc
0x306b000,122,8928,0x88a31770,.\ps2\audio\shldlop2.vag,gfc_extracted\./ps2/audio/shldlop2.vag,crc
0x306d000,122,4304,0x5e0c68de,.\ps2\audio\sign1.vag,gfc_extracted\./ps2/audio/sign1.vag,crc
0x306e000,122,9152,0x352cd888,.\ps2\audio\sign5.vag,gfc_extracted\./ps2/audio/sign5.vag,crc
0x3070000,122,1024,0x5ec89884,.\ps2\audio\siren1.vag,gfc_extracted\./ps2/audio/siren1.vag,crc
0x3070800,122,21664,0x3ddb466c,.\ps2\audio\siren2.vag,gfc_extracted\./ps2/audio/siren2.vag,crc
0x3075000,122,9760,0xc4aded45,.\ps2\audio\siren3.vag,gfc_extracted\./ps2/audio/siren3.vag,crc
0x3077800,122,5856,0xa4aa7611,.\ps2\audio\siren4.vag,gfc_extracted\./ps2/audio/siren4.vag,crc
0x3079000,122,19968,0x554c8947,.\ps2\audio\smasher2.vag,gfc_extracted\./ps2/audio/smasher2.vag,crc
0x307d000,122,9264,0xa0c78099,.\ps2\audio\spacship.vag,gfc_extracted\./ps2/audio/spacship.vag,crc
0x307f000,122,2032,0x2ab2e674,.\ps2\audio\spcship2.vag,gfc_extracted\./ps2/audio/spcship2.vag,crc
0x307f800,122,2592,0x34ab0c56,.\ps2\audio\spcship3.vag,gfc_extracted\./ps2/audio/spcship3.vag,crc
0x3080800,122,2336,0x6c750f71,.\ps2\audio\splash.vag,gfc_extracted\./ps2/audio/splash.vag,crc
0x3081800,122,7840,0x4ebbdb95,.\ps2\audio\sprkyrun.vag,gfc_extracted\./ps2/audio/sprkyrun.vag,crc
0x3083800,122,11632,0x312296ad,.\ps2\audio\steampuf.vag,gfc_extracted\./ps2/audio/steampuf.vag,crc
0x3086000,122,11984,0xb26c0c10,.\ps2\audio\stoplit1.vag,gfc_extracted\./ps2/audio/stoplit1.vag,crc
0x3088800,122,10032,0x104d30a2,.\ps2\audio\stoplit2.vag,gfc_extracted\./ps2/audio/stoplit2.vag,crc
0x308a800,122,5888,0x84159e6e,.\ps2\audio\stripdrp.vag,gfc_extracted\./ps2/audio/stripdrp.vag,crc
0x308c000,122,4384,0x30eac19,.\ps2\audio\subhorn.vag,gfc_extracted\./ps2/audio/subhorn.vag,crc
0x308d000,122,36928,0x711156b9,.\ps2\audio\tinyfx1.vag,gfc_extracted\./ps2/audio/tinyfx1.vag,crc
0x3094000,122,34160,0x26e64fc8,.\ps2\audio\tinyi1.vag,gfc_extracted\./ps2/audio/tinyi1.vag,crc
0x3098800,122,36208,0xd8ac2e13,.\ps2\audio\tinyi2.vag,gfc_extracted\./ps2/audio/tinyi2.vag,crc
0x309e800,122,38976,0xf2896bab,.\ps2\audio\tinyl1.vag,gfc_extracted\./ps2/audio/tinyl1.vag,crc
0x30a5000,122,17328,0xeefb16a7,.\ps2\audio\tinyl2.vag,gfc_extracted\./ps2/audio/tinyl2.vag,crc
0x30a8800,122,24384,0xd391ee28,.\ps2\audio\tinyw1.vag,gfc_extracted\./ps2/audio/tinyw1.vag,crc
0x30ad000,122,17120,0x54797948,.\ps2\audio\tinyw2.vag,gfc_extracted\./ps2/audio/tinyw2.vag,crc
0x30b0800,122,40880,0xc560725e,.\ps2\audio\tntxplo.vag,gfc_extracted\./ps2/audio/tntxplo.vag,crc
0x30b7000,122,65536,0xf42a3be4,,gfc_extracted\block_02813\block_02813.bin,content
0x30c4800,122,65536,0x5e6e1a08,,gfc_extracted\block_02814\block_02814.bin,content
0x30d2000,122,65536,0x43d11b33,,gfc_extracted\block_02815\block_02815.bin,content
0x30df800,122,65536,0x53617d0b,,gfc_extracted\block_02816\block_02816.bin,content
0x30ed000,122,65536,0xb2dd40a6,,gfc_extracted\block_02817\block_02817.bin,content
0x30fa800,122,65536,0x2d385101,,gfc_extracted\block_02818\block_02818.bin,content
0x3108000,122,65536,0x84982d47,,gfc_extracted\block_02819\block_02819.bin,content
0x3115800,122,65536,0x843a3f9d,,gfc_extracted\block_02820\block_02820.bin,content
0x3123000,122,65536,0x31618945,,gfc_extracted\block_02821\block_02821.bin,content
0x3130800,122,65536,0xc329cd5c,,gfc_extracted\block_02822\block_02822.bin,content
0x313e000,122,46880,0x9b19a9c1,,gfc_extracted\block_02823\block_02823.bin,content
0x3147800,122,65536,0xd33707e2,,gfc_extracted\block_02824\block_02824.bin,content
0x3155000,122,65536,0xf817c115,,gfc_extracted\block_02825\block_02825.bin,content
0x3162800,122,65536,0x9915cc99,,gfc_extracted\block_02826\block_02826.bin,content
0x3170000,122,65536,0x4962e572,,gfc_extracted\block_02827\block_02827.bin,content
0x317d800,122,65536,0xec4c0d81,,gfc_extracted\block_02828\block_02828.bin,content
0x318b000,122,65536,0xd4dd37f,,gfc_extracted\block_02829\block_02829.bin,content
0x3198800,122,65536,0x162e24e4,,gfc_extracted\block_02830\block_02830.bin,content
0x31a6000,122,65536,0x2e461e81,,gfc_extracted\block_02831\block_02831.bin,content
0x31b3800,122,65536,0x57f2ef8c,,gfc_extracted\block_02832\block_02832.bin,content
0x31c1000,122,65536,0x9e6f79cf,,gfc_extracted\block_02833\block_02833.bin,content
0x31ce800,122,46880,0xcce5f6ef,,gfc_extracted\block_02834\block_02834.bin,content
0x31d8800,122,4687,0x5bbe4afe,.\ps2\audio\tubehum2.vag,gfc_extracted\./ps2/audio/tubehum2.vag,crc
0x31d9000,122,11696,0x442e73f,.\ps2\audio\tunnelfanstdy.vag,gfc_extracted\./ps2/audio/tunnelfanstdy.vag,crc
0x31db800,122,11024,0x513c8729,.\ps2\audio\tunnelfanswish.vag,gfc_extracted\./ps2/audio/tunnelfanswish.vag,crc
0x31de000,122,6304,0x8441ced,.\ps2\audio\turbine.vag,gfc_extracted\./ps2/audio/turbine.vag,crc
0x31df800,122,12064,0xa42d06d3,.\ps2\audio\ui-33k-l.vag,gfc_extracted\./ps2/audio/ui-33k-l.vag,crc
0x31e2000,122,65536,0x681ec29e,,gfc_extracted\block_02840\block_02840.bin,content
0x31ef800,122,65536,0xf1e64548,,gfc_extracted\block_02841\block_02841.bin,content
0x31fd000,122,65536,0x52779941,,gfc_extracted\block_02842\block_02842.bin,content
0x320a800,122,65536,0x234936b8,,gfc_extracted\block_02843\block_02843.bin,content
0x3218000,122,65536,0xb2ff64e2,,gfc_extracted\block_02844\block_02844.bin,content
0x3225800,122,65536,0xc2a72743,,gfc_extracted\block_02845\block_02845.bin,content
0x3233000,122,65536,0x117316ac,,gfc_extracted\block_02846\block_02846.bin,content
0x3240800,122,65536,0xceded903,,gfc_extracted\block_02847\block_02847.bin,content
0x324e000,122,8208,0x9bee50c5,,gfc_extracted\block_02848\block_02848.bin,content
0x3250000,122,65536,0xf85d7464,,gfc_extracted\block_02849\block_02849.bin,content
0x325d800,122,65536,0x22c9d1a3,,gfc_extracted\block_02850\block_02850.bin,content
0x326b000,122,65536,0xe0f384be,,gfc_extracted\block_02851\block_02851.bin,content
0x3278800,122,65536,0x2a6bdddd,,gfc_extracted\block_02852\block_02852.bin,content
0x3286000,122,65536,0x6d19ab12,,gfc_extracted\block_02853\block_02853.bin,content
0x3293800,122,65536,0x62e0eb6a,,gfc_extracted\block_02854\block_02854.bin,content
0x32a1000,122,65536,0xf4681247,,gfc_extracted\block_02855\block_02855.bin,content
0x32ae800,122,65536,0x3ddf5181,,gfc_extracted\block_02856\block_02856.bin,content
0x32bc000,122,8208,0xaab29910,,gfc_extracted\block_02857\block_02857.bin,content
0x32be000,122,8848,0xa7ece23e,.\ps2\audio\uiacpt3.vag,gfc_extracted\./ps2/audio/uiacpt3.vag,crc
0x32c0000,122,4864,0x9dadc0c5,.\ps2\audio\uicursr5.vag,gfc_extracted\./ps2/audio/uicursr5.vag,crc
0x32c1800,122,8544,0xb6e22bc8,.\ps2\audio\ukavox2.vag,gfc_extracted\./ps2/audio/ukavox2.vag,crc
0x32c3800,122,23584,0x82c16a88,.\ps2\audio\velovox1.vag,gfc_extracted\./ps2/audio/velovox1.vag,crc
0x32c8800,122,43456,0xa527ac18,.\ps2\audio\velovox2.vag,gfc_extracted\./ps2/audio/velovox2.vag,crc
0x32d1800,122,38192,0x44b8648d,.\ps2\audio\velovox4.vag,gfc_extracted\./ps2/audio/velovox4.vag,crc
0x32d9800,122,29184,0x3e3d87a9,.\ps2\audio\vent2.vag,gfc_extracted\./ps2/audio/vent2.vag,crc
0x32e0000,122,14640,0xba35eec7,.\ps2\audio\warpactv.vag,gfc_extracted\./ps2/audio/warpactv.vag,crc
0x32e3000,122,10928,0xc2fd383d,.\ps2\audio\warpbep2.vag,gfc_extracted\./ps2/audio/warpbep2.vag,crc
0x32e5800,122,7776,0xb3ad1005,.\ps2\audio\warpbep3.vag,gfc_extracted\./ps2/audio/warpbep3.vag,crc
0x32e7800,122,7376,0x5caf2763,.\ps2\audio\warpgat2.vag,gfc_extracted\./ps2/audio/warpgat2.vag,crc
0x32e9800,122,8832,0x374b546f,.\ps2\audio\warphud1.vag,gfc_extracted\./ps2/audio/warphud1.vag,crc
0x32eb800,122,4880,0x8c9517db,.\ps2\audio\warphud2.vag,gfc_extracted\./ps2/audio/warphud2.vag,crc
0x32ec800,122,7792,0x667f9230,.\ps2\audio\warpunlk.vag,gfc_extracted\./ps2/audio/warpunlk.vag,crc
0x32ee800,122,17488,0x3473802c,.\ps2\audio\watrpipe.vag,gfc_extracted\./ps2/audio/watrpipe.vag,crc
0x32f2000,122,11392,0x49a26593,.\ps2\audio\wave1.vag,gfc_extracted\./ps2/audio/wave1.vag,crc
0x32f4800,122,9840,0x65e8456f,.\ps2\audio\whistle2.vag,gfc_extracted\./ps2/audio/whistle2.vag,crc
0x32f7000,122,15232,0xe07f3460,.\ps2\audio\whitlite.vag,gfc_extracted\./ps2/audio/whitlite.vag,crc
0x32fa800,122,6752,0xf76c8554,.\ps2\audio\windcld1.vag,gfc_extracted\./ps2/audio/windcld1.vag,crc
0x32fc000,122,13568,0x1ab4c2eb,.\ps2\audio\windcld5.vag,gfc_extracted\./ps2/audio/windcld5.vag,crc
0x32ff000,122,18832,0xd0928bc9,.\ps2\audio\windcld6.vag,gfc_extracted\./ps2/audio/windcld6.vag,crc
0x3303000,122,31664,0x895a60ec,.\ps2\audio\windcld7.vag,gfc_extracted\./ps2/audio/windcld7.vag,crc
0x3309800,122,31664,0x7e59318d,.\ps2\audio\winddsrt.vag,gfc_extracted\./ps2/audio/winddsrt.vag,crc
0x3310000,122,14304,0x74172a85,.\ps2\audio\windgst3.vag,gfc_extracted\./ps2/audio/windgst3.vag,crc
0x3313000,122,17184,0xf66b5cbe,.\ps2\audio\windgst4.vag,gfc_extracted\./ps2/audio/windgst4.vag,crc
0x3316800,122,22208,0x6a3d93f4,.\ps2\audio\wrmgrwl2.vag,gfc_extracted\./ps2/audio/wrmgrwl2.vag,crc
0x331b000,122,9328,0x5b6b3567,.\ps2\audio\yell2.vag,gfc_extracted\./ps2/audio/yell2.vag,crc
0x331d000,122,9168,0x4bd33853,.\ps2\audio\yell3.vag,gfc_extracted\./ps2/audio/yell3.vag,crc
0x331f000,122,9856,0xbd99949e,.\ps2\audio\zaml2.vag,gfc_extracted\./ps2/audio/zaml2.vag,crc
0x3321000,122,10368,0x237d02fd,.\ps2\audio\zamw1.vag,gfc_extracted\./ps2/audio/zamw1.vag,crc
0x3323800,122,34880,0xe38ed69e,.\ps2\audio\zamw2.vag,gfc_extracted\./ps2/audio/zamw2.vag,crc
0x332a000,122,47024,0xd77a48c0,.\ps2\audio\zemfx1.vag,gfc_extracted\./ps2/audio/zemfx1.vag,crc
0x3333800,122,65536,0x446aa9a2,,gfc_extracted\block_02890\block_02890.bin,content
0x333e000,122,65536,0x3e40d143,,gfc_extracted\block_02891\block_02891.bin,content
0x333f800,122,3584,0xeadd35bf,,gfc_extracted\block_02892\block_02892.bin,content
0x3340000,122,44832,0x3a39e827,.\ps2\audio\zemfx3.vag,gfc_extracted\./ps2/audio/zemfx3.vag,crc
0x3348000,122,65536,0x905ed3cd,,gfc_extracted\block_02894\block_02894.bin,content
0x334d000,122,22304,0x48e88958,,gfc_extracted\block_02895\block_02895.bin,content
0x334d800,122,21472,0x3c891d24,.\ps2\audio\zeml2.vag,gfc_extracted\./ps2/audio/zeml2.vag,crc
