address,name,symbol,module,status,args,return_kind,accesses,calls,jalr,consts,ptr_derefs,float,cop2,simd,confidence
0x001cb220,FUN_001cb220,FUN_001cb220,,pseudo_stub,a0=int;a1=int;a2=int;a3=int,ret,,0x0015df80;0x00198a40;0x001cade0,0,lui 0x630000;lui 0x1d0000,0,0,0,0,0.45
0x001ccb00,FUN_001ccb00,FUN_001ccb00,core/struct,real_logic,a0=ptr;a1=ptr;a2=-;a3=-,ptr,a0+0x0:4f;a0+0x4:4f;a0+0x8:4f;a0+0xc:4f;a1+0x0:4f;a1+0x4:4f;a1+0x8:4f;a1+0xc:4f,,0,,0,1,0,0,0.60
0x001cf680,FUN_001cf680,FUN_001cf680,core/struct,real_logic,a0=ptr;a1=ptr;a2=-;a3=-,ptr,a0+0x0:4f;a0+0x4:4f;a0+0x8:4f;a0+0xc:4f;a1+0x0:4f;a1+0x4:4f;a1+0x8:4f,,0,,0,1,0,0,0.60
0x001cf6f0,FUN_001cf6f0,FUN_001cf6f0,,real_logic,a0=ptr;a1=ptr;a2=ptr;a3=int,ptr,a0+0x10:4f;a0+0x14:4f;a0+0x18:4f;a0+0x8c:1;a0+0x90:16;a0+0xa0:16;a0+0xb0:16;a0+0xc0:4;a1+0x0:16;a2+0x0:16,,0,lui 0x3f800000;lui 0x447a0000;lui 0x3f000000;sz 0xb0;sz 0xa0;lui 0x3e800000,0,1,1,0,0.70
0x001dbea0,FUN_001dbea0,FUN_001dbea0,core/struct,real_logic,a0=ptr;a1=ptr;a2=-;a3=-,ptr,a0+0x0:4f;a0+0x4:4f;a0+0x8:4f;a0+0xc:4f;a1+0x0:4f;a1+0x4:4f;a1+0x8:4f;a1+0xc:4f,,0,,0,1,0,0,0.60
0x001df840,FUN_001df840,FUN_001df840,core/struct,real_logic,a0=ptr;a1=ptr;a2=-;a3=-,ptr,a0+0x0:4f;a0+0x4:4f;a0+0x8:4f;a0+0xc:4f;a1+0x0:4f;a1+0x4:4f;a1+0x8:4f;a1+0xc:4f,,0,,0,1,0,0,0.60
0x001dfdb0,FUN_001dfdb0,FUN_001dfdb0,core/struct,real_logic,a0=ptr;a1=ptr;a2=-;a3=-,ptr,a0+0x0:4f;a0+0x4:4f;a0+0x8:4f;a0+0xc:4f;a1+0x0:4f;a1+0x4:4f;a1+0x8:4f;a1+0xc:4f,,0,,0,1,0,0,0.60
0x001e0050,FUN_001e0050,FUN_001e0050,core/struct,real_logic,a0=ptr;a1=ptr;a2=-;a3=-,ptr,a0+0x0:4f;a0+0x4:4f;a0+0x8:4f;a0+0xc:4f;a1+0x0:4f;a1+0x4:4f;a1+0x8:4f;a1+0xc:4f,,0,,0,1,0,0,0.60
0x001ebea0,FUN_001ebea0,FUN_001ebea0,,pseudo_stub,a0=ptr;a1=ptr;a2=int;a3=int,ret,a0+0x64:4f;a0+0x68:4f;a0+0x6c:4f;a0+0x70:4f;a1+0x0:4f;a1+0x4:4f;a1+0x8:4f;a1+0xc:4f,0x001eb740,0,,0,1,0,0,0.60
0x001f4e00,FUN_001f4e00,FUN_001f4e00,,real_logic,a0=ptr;a1=int;a2=int;a3=int,int,a0+0x0:4;a0+0x4:4;a0+0x8:4;a0+0xc:4;a0+0x10:4;a0+0x14:4;a0+0x18:4;a0+0x1c:4;a0+0x20:4;a0+0x24:4;a0+0x28:4;a0+0x2c:4;a0+0x30:4;a0+0x34:4;a0+0x38:4;a0+0x3c:4;a0+0x40:4;a0+0x44:4;a0+0x48:4;a0+0x4c:4;a0+0x50:4;a0+0x54:4;a0+0x58:4;a0+0x5c:4;a0+0x60:4;a0+0x64:4;a0+0x68:4;a0+0x6c:4;a0+0x70:4;a0+0x74:4;a0+0x78:4;a0+0x84:4;a0+0x88:4;a0+0x8c:4;a0+0x90:4;a0+0x94:4;a0+0x98:4;a0+0x9c:4;a0+0xa0:4;a0+0xa4:4;a0+0xa8:4;a0+0xac:4;a0+0xb0:4;a0+0xb4:4;a0+0xb8:4;a0+0xbc:4;a0+0xc0:4;a0+0xc4:4;a0+0xc8:4;a0+0xcc:4;a0+0xd0:4;a0+0xd4:4;a0+0xd8:4;a0+0xdc:4;a0+0xe0:4;a0+0xec:4;a0+0xf0:4;a0+0xf4:4;a0+0xf8:4;a0+0xfc:4;a0+0x100:4;a0+0x104:4;a0+0x11c:4;a0+0x120:4;a0+0x124:4;a0+0x128:4;a0+0x12c:4;a0+0x130:4;a0+0x134:4;a0+0x138:4;a0+0x14c:4;a0+0x150:4;a0+0x154:4;a0+0x158:4;a0+0x15c:4;a0+0x160:4;a0+0x164:4;a0+0x168:4;a0+0x16c:4;a0+0x170:4;a0+0x174:4;a0+0x178:4;a0+0x17c:4;a0+0x180:4;a0+0x184:4;a0+0x188:4;a0+0x18c:4;a0+0x190:4;a0+0x194:4;a0+0x198:4;a0+0x19c:4;a0+0x1a0:4;a0+0x1a4:4;a0+0x1a8:4;a0+0x1ac:4;a0+0x1b0:4;a0+0x1b4:4;a0+0x1b8:4;a0+0x1bc:4;a0+0x1c0:4;a0+0x1c4:4;a0+0x1c8:4;a0+0x1cc:4;a0+0x1d8:4;a0+0x1dc:4;a0+0x1e8:4;a0+0x1ec:4;a0+0x1f0:4;a0+0x1f4:4;a0+0x1f8:4;a0+0x1fc:4;a0+0x200:4;a0+0x204:4;a0+0x208:4;a0+0x20c:4;a0+0x210:4;a0+0x214:4;a0+0x218:4;a0+0x21c:4;a0+0x230:4;a0+0x234:4;a0+0x238:4;a0+0x23c:4;a0+0x240:4;a0+0x244:4;a0+0x248:4;a0+0x24c:4;a0+0x250:4;a0+0x254:4;a0+0x258:4;a0+0x25c:4;a0+0x260:4;a0+0x264:4;a0+0x268:4;a0+0x26c:4;a0+0x270:4;a0+0x274:4;a0+0x278:4;a0+0x27c:4;a0+0x280:4;a0+0x284:4;a0+0x288:4;a0+0x28c:4;a0+0x290:4;a0+0x294:4;a0+0x298:4;a0+0x29c:4;a0+0x2a0:4;a0+0x2a4:4;a0+0x2a8:4;a0+0x2ac:4;a0+0x2b0:4;a0+0x2b4:4;a0+0x2b8:4;a0+0x2bc:4;a0+0x2c0:4;a0+0x2c4:4;a0+0x2cc:4;a0+0x2d4:4;a0+0x2d8:4;a0+0x2dc:4;a0+0x304:4;a0+0x308:4;a0+0x30c:4;a0+0x310:4;a0+0x314:4;a0+0x334:4;a0+0x338:4;a0+0x33c:4;a0+0x340:4;a0+0x344:4;a0+0x348:4;a0+0x34c:4;a0+0x350:4;a0+0x354:4;a0+0x49c:4;a0+0x4a0:4;a0+0x4a4:4;a0+0x4a8:4;a0+0x4ac:4;a0+0x4b0:4;a0+0x4b4:4;a0+0x4b8:4;a0+0x4bc:4;a0+0x4c0:4f;a0+0x4c4:4;a0+0x4dc:4;a0+0x4e0:4;a0+0x4e4:4,,0,sz 0x3a98;sz 0x1388;lui 0x42340000;lui 0x41700000;sz 0x10cc;lui 0x43610000,0,1,0,0,0.55
0x0022ade0,FUN_0022ade0,layout_viewport,ui/layout,real_c,a0=int;a1=ptr;a2=w;a3=-,ptr,a1+0x18:4,,0,lui 0xc3960000;lui 0x42be0000;lui 0x439d0000;lui 0x44480000;lui 0x3f000000;lui 0x43870000,0,1,0,0,0.55
0x0022d1a0,FUN_0022d1a0,layout_viewport_b,ui/layout,real_c,a0=ptr;a1=ptr;a2=int;a3=w,void,a0+0x0:4f;a0+0x4:4f;a0+0x8:4f;a1+0x18:4,,0,lui 0x42fa0000;lui 0x43a20000;lui 0x43610000;lui 0xc37a0000;lui 0x43020000;lui 0x43aa0000,0,1,0,0,0.60
0x002304a0,FUN_002304a0,layout_viewport_c,ui/layout,real_c,a0=ptr;a1=w;a2=int;a3=w,void,a0+0x0:4f;a0+0x4:4f;a0+0x8:4f,,0,lui 0x42c80000;lui 0x43610000;lui 0xc3c80000;lui 0x42960000;lui 0x43820000;lui 0x43910000,0,1,0,0,0.55
0x002366c0,FUN_002366c0,FUN_002366c0,,real_logic,a0=ptr;a1=int;a2=int;a3=int,void,a0+0x0:4;a0+0x4:4;a0+0x8:4;a0+0xc:4;a0+0x10:4;a0+0x14:4;a0+0x18:4;a0+0x1c:4;a0+0x20:4;a0+0x24:4;a0+0x28:4;a0+0x2c:4;a0+0x30:4;a0+0x34:4;a0+0x38:4;a0+0x3c:4;a0+0x40:4;a0+0x44:4;a0+0x48:4;a0+0x4c:4;a0+0x50:4;a0+0x54:4;a0+0x58:4;a0+0x5c:4;a0+0x60:4;a0+0x64:4;a0+0x68:4;a0+0x6c:4;a0+0x70:4;a0+0x74:4;a0+0x78:4;a0+0x7c:4;a0+0x80:4;a0+0x84:4;a0+0x88:4;a0+0x8c:4;a0+0x90:4;a0+0x94:4;a0+0x98:4;a0+0x9c:4;a0+0xa0:4;a0+0xa4:4;a0+0xa8:4;a0+0xac:4;a0+0xb0:4;a0+0xb4:4;a0+0xb8:4;a0+0xbc:4;a0+0xc0:4;a0+0xc4:4;a0+0xc8:4;a0+0xcc:4;a0+0xd0:4;a0+0xd4:4;a0+0xd8:4;a0+0xdc:4;a0+0xe0:4;a0+0xe4:4;a0+0xe8:4;a0+0xec:4;a0+0xf0:4;a0+0xf4:4;a0+0xf8:4;a0+0xfc:4;a0+0x100:4;a0+0x104:4;a0+0x108:4;a0+0x10c:4;a0+0x110:4;a0+0x114:4;a0+0x118:4;a0+0x11c:4;a0+0x120:4;a0+0x124:4;a0+0x128:4;a0+0x12c:4;a0+0x130:4;a0+0x134:4;a0+0x138:4;a0+0x13c:4;a0+0x140:4;a0+0x144:4;a0+0x148:4;a0+0x14c:4;a0+0x150:4;a0+0x154:4;a0+0x158:4;a0+0x15c:4;a0+0x160:4;a0+0x164:4;a0+0x168:4;a0+0x16c:4;a0+0x170:4;a0+0x174:4;a0+0x178:4;a0+0x17c:4;a0+0x180:4;a0+0x184:4;a0+0x188:4;a0+0x18c:4;a0+0x190:4;a0+0x194:4;a0+0x198:4;a0+0x19c:4;a0+0x1a0:4;a0+0x1a4:4;a0+0x1a8:4;a0+0x1ac:4;a0+0x1b0:4;a0+0x1b4:4;a0+0x1b8:4;a0+0x1bc:4;a0+0x1c0:4;a0+0x1c4:4;a0+0x1c8:4;a0+0x1cc:4;a0+0x1d0:4;a0+0x1d4:4;a0+0x1d8:4;a0+0x1dc:4;a0+0x1e0:4;a0+0x1e4:4;a0+0x1e8:4;a0+0x1ec:4;a0+0x1f0:4;a0+0x1f4:4;a0+0x1f8:4;a0+0x1fc:4;a0+0x200:4;a0+0x204:4;a0+0x208:4;a0+0x20c:4;a0+0x210:4;a0+0x214:4;a0+0x218:4;a0+0x21c:4;a0+0x220:4;a0+0x224:4;a0+0x228:4;a0+0x22c:4;a0+0x230:4;a0+0x234:4;a0+0x238:4;a0+0x23c:4;a0+0x240:4;a0+0x244:4;a0+0x248:4;a0+0x24c:4;a0+0x250:4;a0+0x254:4;a0+0x258:4;a0+0x25c:4;a0+0x260:4;a0+0x264:4;a0+0x268:4;a0+0x26c:4;a0+0x270:4;a0+0x274:4;a0+0x278:4;a0+0x27c:4;a0+0x280:4;a0+0x284:4;a0+0x288:4;a0+0x28c:4;a0+0x290:4;a0+0x294:4;a0+0x298:4;a0+0x29c:4;a0+0x2a0:4;a0+0x2a4:4;a0+0x2a8:4;a0+0x2ac:4;a0+0x2b0:4;a0+0x2b4:4;a0+0x2b8:4;a0+0x2bc:4;a0+0x2c0:4;a0+0x2c4:4;a0+0x2c8:4;a0+0x2cc:4;a0+0x2d0:4;a0+0x2d4:4;a0+0x2d8:4;a0+0x2dc:4;a0+0x2e0:4;a0+0x2e4:4;a0+0x2e8:4;a0+0x2ec:4;a0+0x2f0:4;a0+0x2f4:4;a0+0x2f8:4;a0+0x300:4;a0+0x304:4;a0+0x308:4;a0+0x30c:4;a0+0x310:4;a0+0x314:4;a0+0x318:4;a0+0x31c:4;a0+0x320:4;a0+0x324:4;a0+0x328:4;a0+0x32c:4;a0+0x330:4;a0+0x334:4;a0+0x338:4;a0+0x33c:4;a0+0x340:4;a0+0x344:4;a0+0x348:4;a0+0x34c:4;a0+0x350:4;a0+0x354:4;a0+0x358:4;a0+0x35c:4;a0+0x360:4;a0+0x364:4;a0+0x368:4;a0+0x36c:4;a0+0x370:4;a0+0x374:4;a0+0x378:4;a0+0x37c:4;a0+0x380:4;a0+0x384:4;a0+0x388:4;a0+0x38c:4;a0+0x390:4;a0+0x394:4;a0+0x398:4;a0+0x39c:4;a0+0x3a0:4;a0+0x3a4:4;a0+0x3a8:4;a0+0x3ac:4;a0+0x3b0:4;a0+0x3b4:4;a0+0x3b8:4;a0+0x3bc:4;a0+0x3c0:4;a0+0x3c4:4;a0+0x3c8:4;a0+0x3cc:4;a0+0x3d0:4;a0+0x3d4:4;a0+0x3d8:4;a0+0x3dc:4;a0+0x3e0:4;a0+0x3e4:4;a0+0x3e8:4;a0+0x3ec:4;a0+0x3f0:4;a0+0x3f4:4;a0+0x3f8:4;a0+0x3fc:4;a0+0x400:4;a0+0x404:4;a0+0x408:4;a0+0x40c:4;a0+0x410:4;a0+0x414:4;a0+0x418:4;a0+0x41c:4;a0+0x420:4;a0+0x424:4;a0+0x428:4;a0+0x42c:4;a0+0x430:4;a0+0x434:4;a0+0x438:4;a0+0x43c:4;a0+0x440:4;a0+0x444:4;a0+0x448:4;a0+0x44c:4;a0+0x450:4;a0+0x454:4;a0+0x458:4;a0+0x45c:4;a0+0x460:4;a0+0x464:4;a0+0x468:4;a0+0x46c:4;a0+0x470:4;a0+0x474:4;a0+0x478:4;a0+0x47c:4;a0+0x480:4;a0+0x484:4;a0+0x488:4;a0+0x48c:4;a0+0x490:4;a0+0x494:4;a0+0x498:4;a0+0x49c:4;a0+0x4a0:4;a0+0x4a4:4;a0+0x4a8:4;a0+0x4ac:4;a0+0x4b0:4;a0+0x4b4:4;a0+0x4b8:4;a0+0x4bc:4;a0+0x4c0:4;a0+0x4c4:4;a0+0x4c8:4;a0+0x4cc:4;a0+0x4d0:4;a0+0x4d4:4;a0+0x4d8:4;a0+0x4dc:4;a0+0x4e0:4;a0+0x4e4:4;a0+0x4e8:4;a0+0x4ec:4;a0+0x4f0:4;a0+0x4f4:4;a0+0x4f8:4;a0+0x4fc:4;a0+0x500:4;a0+0x504:4;a0+0x508:4;a0+0x50c:4;a0+0x510:4;a0+0x514:4;a0+0x518:4;a0+0x51c:4;a0+0x520:4;a0+0x524:4;a0+0x528:4;a0+0x52c:4;a0+0x530:4;a0+0x534:4;a0+0x538:4;a0+0x53c:4;a0+0x540:4;a0+0x544:4;a0+0x548:4;a0+0x54c:4,,0,lui 0x43160000;lui 0x43af0000;lui 0x43a00000;lui 0x43b40000;lui 0x42700000;lui 0x44160000,0,0,0,0,0.50
0x00237bb0,FUN_00237bb0,FUN_00237bb0,,pseudo_stub,a0=int;a1=int;a2=int;a3=int,ret,,0x003f94c8,0,mask 0x1,0,1,0,0,0.50
0x0023e070,FUN_0023e070,FUN_0023e070,,real_logic,a0=-;a1=-;a2=-;a3=-,void,,,0,,0,0,0,0,0.35
0x00240040,FUN_00240040,FUN_00240040,,pseudo_stub,a0=int;a1=ptr;a2=int;a3=int,int,a1+0x0:4,0x0023e070,0,,0,0,0,0,0.60
0x00241210,FUN_00241210,FUN_00241210,,pseudo_stub,a0=int;a1=ptr;a2=int;a3=int,ret,a1+0x0:4;a1+0x14:4,0x0023e070,0,,0,0,0,0,0.50
0x00241380,FUN_00241380,FUN_00241380,,pseudo_stub,a0=int;a1=ptr;a2=int;a3=int,ret,a1+0x0:4;a1+0x4:4;a1+0x8:4,0x0023e070,0,,0,0,0,0,0.50
0x002414c0,FUN_002414c0,FUN_002414c0,,pseudo_stub,a0=int;a1=ptr;a2=int;a3=int,ret,a1+0x0:4;a1+0x8:4,0x0023e070,0,,0,0,0,0,0.50
0x002467a0,FUN_002467a0,FUN_002467a0,,pseudo_stub,a0=int;a1=ptr;a2=int;a3=int,ptr,a1+0x0:4;a1+0x8:8;a1+0x18:8;a1+0x20:4;a1+0x24:4p,0x00244580,0,,2,0,0,0,0.70
0x002470e0,FUN_002470e0,FUN_002470e0,,real_logic,a0=ptr;a1=ptr;a2=w;a3=ptr,ptr,a0+0x0:4;a1+0x130:4;a3+0x0:4,,0,sz 0x4;sz 0x130;sz 0xb0;sz 0xf0;sz 0xc0;sz 0x60,0,0,0,0,0.60
0x0026d960,FUN_0026d960,type4cc_check,engine/objects,real_c,a0=ptr;a1=int;a2=int;a3=int,ptr,a0+0x0:4f;a0+0x4:4p;a0+0x8:4;a0+0xc:4p;a0+0x10:4p;a0+0x14:4,,0,mask 0xff;lui 0xff000000;lui 0xff0000;lui 0x630000;lui 0x6a0000;sz 0x1190,7,1,0,0,0.65
0x0026e060,FUN_0026e060,type4cc_check_b,engine/objects,real_c,a0=ptr;a1=int;a2=int;a3=int,ptr,a0+0x0:4f;a0+0x4:4p;a0+0x8:4;a0+0xc:4p;a0+0x10:4p,,0,mask 0xff;lui 0xff000000;lui 0xff0000;lui 0x630000,6,1,0,0,0.65
0x0026e1a0,FUN_0026e1a0,type4cc_check_c,engine/objects,real_c,a0=ptr;a1=int;a2=int;a3=int,ptr,a0+0x0:4f;a0+0x4:4p;a0+0x8:4;a0+0xc:4p;a0+0x10:4p,,0,mask 0xff;lui 0xff000000;lui 0xff0000;lui 0x630000,6,1,0,0,0.65
0x0026e2e0,FUN_0026e2e0,type4cc_check_d,engine/objects,real_c,a0=ptr;a1=int;a2=int;a3=int,ptr,a0+0x0:4f;a0+0x4:4p;a0+0x8:4;a0+0xc:4p;a0+0x10:4p,,0,mask 0xff;lui 0xff000000;lui 0xff0000;lui 0x630000,6,1,0,0,0.65
0x0026e420,FUN_0026e420,type4cc_check_e,engine/objects,real_c,a0=ptr;a1=int;a2=int;a3=int,ptr,a0+0x0:4f;a0+0x4:4p;a0+0x8:4;a0+0xc:4p;a0+0x10:4p,,0,mask 0xff;lui 0xff000000;lui 0xff0000;lui 0x630000,6,1,0,0,0.65
0x0028b3f0,FUN_0028b3f0,FUN_0028b3f0,,real_logic,a0=ptr;a1=int;a2=ptr;a3=int,ptr,a0+0x0:4f;a0+0x4:4f;a0+0x8:4f;a0+0x10:4p;a2+0x0:4f;a2+0x4:4f;a2+0x8:4f,,0,lui 0x7f7f0000;sz 0x18;mask 0xffffffff;lui 0x3f800000,8,1,0,0,0.70
0x002b5bf0,FUN_002b5bf0,FUN_002b5bf0,,pseudo_stub,a0=int;a1=int;a2=int;a3=int,ret,,0x00112490,0,lui 0x6f0000;lui 0x640000,0,0,0,0,0.45
0x002c33d0,FUN_002c33d0,FUN_002c33d0,,pseudo_stub,a0=int;a1=ptr;a2=ptr;a3=int,int,a1+0x0:4;a2+0x0:4,0x00428df8,0,sz 0x4;mask 0x1,0,0,0,0,0.65
0x002c48f0,FUN_002c48f0,FUN_002c48f0,,pseudo_stub,a0=ptr;a1=ptr;a2=int;a3=int,ret,a0+0x38:4;a1+0x30:4,0x002c5ef0,0,lui 0x6f0000,0,0,0,0,0.55
0x002e7870,FUN_002e7870,FUN_002e7870,,pseudo_stub,a0=int;a1=int;a2=ptr;a3=int,ret,a2+0x4:4,0x00511940;0x005141e0,0,lui 0x700000,0,0,0,0,0.50
0x0031c990,FUN_0031c990,FUN_0031c990,,real_logic,a0=ptr;a1=int;a2=int;a3=int,void,a0+0x0:8;a0+0x10:4;a0+0x14:4,,0,lui 0x7fff0000;mask 0xffffffff;sz 0x4;sz 0x8,0,0,0,0,0.50
0x003342e0,FUN_003342e0,FUN_003342e0,,pseudo_stub,a0=int;a1=int;a2=int;a3=int,int,,0x00512ee0,0,lui 0x700000,0,0,0,0,0.55
0x00337690,FUN_00337690,FUN_00337690,,real_logic,a0=ptr;a1=ptr;a2=int;a3=int,ptr,a0+0x14:4;a0+0x64:4p;a1+0x94:4,0x0033be20;0x0033c1b0;0x00341750;0x00341860;0x00395f10;0x00397200;0x003981c0;0x003988c0;0x003f6780;0x00428f48;0x00429068,2,lui 0x6a0000;sz 0x2170;sz 0x2b0;lui 0x3f800000;sz 0x2120;sz 0x8,1,1,0,0,0.80
0x00337e10,FUN_00337e10,FUN_00337e10,,pseudo_stub,a0=ptr;a1=w;a2=-;a3=-,ret,a0+0x0:4p;a0+0x8:4,,1,,1,0,0,0,0.60
0x0033a050,FUN_0033a050,FUN_0033a050,,real_logic,a0=ptr;a1=w;a2=w;a3=-,void,a0+0x20:16;a0+0x30:4f,,0,sz 0x40;sz 0x10;sz 0x20,0,1,1,0,0.60
0x0033b860,FUN_0033b860,FUN_0033b860,,pseudo_stub,a0=ptr;a1=int;a2=int;a3=int,ret,a0+0x0:4p;a0+0x4:4p;a0+0x20:4,0x00506440,1,lui 0x100000;mask 0x1;mask 0xffffffff,2,0,0,0,0.60
0x0033c170,FUN_0033c170,FUN_0033c170,,pseudo_stub,a0=ptr;a1=int;a2=int;a3=int,ret,a0+0x-10:4;a0+0x-c:4;a0+0x-8:4,0x0033c3b0,0,lui 0xdead0000;sz 0x10,0,0,0,0,0.50
0x003472f0,FUN_003472f0,transform_point_vu0_b,math/matrix,real_c,a0=ptr;a1=-;a2=-;a3=-,ptr,a0+0x0:16,,0,,0,0,1,0,0.55
0x0034bb20,FUN_0034bb20,FUN_0034bb20,,real_logic,a0=ptr;a1=-;a2=-;a3=-,ptr,a0+0x0:16,,0,,0,0,1,0,0.55
0x0035bc40,FUN_0035bc40,transform_point_vu0,math/matrix,real_c,a0=ptr;a1=-;a2=-;a3=-,ptr,a0+0x0:16,,0,,0,0,1,0,0.55
0x0035c3f0,FUN_0035c3f0,transform_point_vu0_c,math/matrix,real_c,a0=ptr;a1=-;a2=-;a3=-,ptr,a0+0x0:16,,0,,0,0,1,0,0.55
0x00363b70,FUN_00363b70,FUN_00363b70,,real_logic,a0=-;a1=-;a2=-;a3=-,ptr,,,0,lui 0x3fff0000;mask 0xffffffff,0,0,0,0,0.35
0x00365450,FUN_00365450,FUN_00365450,,real_logic,a0=ptr;a1=-;a2=-;a3=-,ptr,a0+0x0:16,,0,,0,0,1,0,0.55
0x00365d80,FUN_00365d80,aabb_corners_vu0,math/vu0,real_c,a0=ptr;a1=int;a2=int;a3=int,ptr,a0+0x0:16f;a0+0x4:4f;a0+0x8:4f;a0+0x10:16f;a0+0x14:4f;a0+0x18:4f,,0,lui 0x3f800000;mask 0xffffffff;mask 0x1;lui 0x7f7f0000;lui 0xff7f0000;sz 0x10,0,1,1,0,0.60
0x0036d630,FUN_0036d630,FUN_0036d630,,real_logic,a0=ptr;a1=-;a2=-;a3=-,ptr,a0+0x0:16,,0,,0,0,1,0,0.55
0x00377190,FUN_00377190,FUN_00377190,,pseudo_stub,a0=int;a1=int;a2=int;a3=int,ret,,0x0036edc0,0,,0,0,0,0,0.45
0x003803c0,FUN_003803c0,interval_check,core/containers,real_c,a0=ptr;a1=ptr;a2=ptr;a3=int,void,a0+0x0:8p;a0+0x8:8p;a0+0x10:8;a1+0x0:8p;a1+0x8:8p;a1+0x10:8;a2+0x0:4p,,0,mask 0x1;mask 0xff,12,0,0,0,0.70
0x00380560,FUN_00380560,interval_check_b,core/containers,real_c,a0=ptr;a1=ptr;a2=ptr;a3=int,void,a0+0x0:8p;a0+0x8:8p;a0+0x10:8;a1+0x0:8p;a1+0x8:8p;a1+0x10:8;a2+0x0:4p,,0,mask 0x1;mask 0xff,12,0,0,0,0.70
0x00381030,FUN_00381030,matrix_invert_vu0,math/matrix,real_c,a0=ptr;a1=ptr;a2=ptr;a3=int,ptr,a0+0x0:16f;a0+0x4:4f;a0+0x8:4f;a0+0x10:16f;a0+0x14:4f;a0+0x18:4f;a0+0x20:4f;a0+0x24:4f;a0+0x28:4f;a0+0x30:16f;a0+0x34:4f;a0+0x38:4f;a1+0x0:4;a1+0x4:4;a1+0x8:4;a1+0xc:4;a1+0x10:4;a1+0x14:4;a1+0x18:4;a1+0x1c:4;a1+0x20:4;a2+0x0:4f;a2+0x4:4f;a2+0x8:4f;a2+0x40:4;a2+0x44:4,,0,sz 0x10;sz 0x20;lui 0x3f800000;sz 0x30;lui 0x37270000;mask 0xff,0,1,1,0,0.70
0x00394050,FUN_00394050,transform_point_vu0_d,math/matrix,real_c,a0=ptr;a1=-;a2=-;a3=-,ptr,a0+0x0:16,,0,,0,0,1,0,0.55
0x003955c0,FUN_003955c0,transform_point_vu0_e,math/matrix,real_c,a0=ptr;a1=-;a2=-;a3=-,ptr,a0+0x1f0:4f,,0,sz 0xa0;sz 0x1e0,0,1,1,0,0.60
0x003994a0,FUN_003994a0,FUN_003994a0,,pseudo_stub,a0=ptr;a1=int;a2=int;a3=int,ret,a0+0x220:16;a0+0x250:16,0x0038da20,0,lui 0x7f7f0000;lui 0x3f800000;mask 0xffffffff;sz 0x250;sz 0x220,0,0,0,0,0.50
0x0039eb60,FUN_0039eb60,FUN_0039eb60,,pseudo_stub,a0=ptr;a1=w;a2=-;a3=-,ret,a0+0x0:4p;a0+0x8:4,,1,,1,0,0,0,0.60
0x003a0730,FUN_003a0730,gaussjordan_solve,math/matrix,real_c,a0=ptr;a1=int;a2=ptr;a3=ptr,ptr,a0+0x0:4f;a2+0x0:4;a2+0x4:4;a3+0x0:4,,0,sz 0x4;sz 0x20;sz 0x10;lui 0x3f800000;sz 0x8;sz 0x24,0,1,0,0,0.65
0x003a09f0,FUN_003a09f0,gaussjordan_solve_b,math/matrix,real_c,a0=ptr;a1=int;a2=ptr;a3=ptr,ptr,a0+0x0:4f;a2+0x0:4;a2+0x4:4;a3+0x0:4,,0,sz 0x10;sz 0x4;sz 0xc;lui 0x3f800000;sz 0x8;sz 0x14,0,1,0,0,0.65
0x003ae0e0,FUN_003ae0e0,spline_accum,math/spline,real_c,a0=ptr;a1=int;a2=int;a3=int,ptr,a0+0x0:4;a0+0x8:4;a0+0x14:4p;a0+0x18:4p,,0,lui 0x700000;lui 0x40000000;lui 0x40400000;lui 0x40800000;sz 0x4;lui 0xc0c00000,3,1,0,0,0.65
0x003bff30,FUN_003bff30,FUN_003bff30,,real_logic,a0=ptr;a1=int;a2=int;a3=int,void,a0+0x0:8;a0+0x4:4;a0+0x8:8p;a0+0x10:8;a0+0x18:8;a0+0x20:8;a0+0x28:8;a0+0x30:8;a0+0x38:8;a0+0x40:8,,0,mask 0xffffffff;sz 0x8;sz 0x40;mask 0x3f;sz 0x4,45,0,0,0,0.60
0x003e1300,FUN_003e1300,FUN_003e1300,,pseudo_stub,a0=int;a1=int;a2=int;a3=int,ret,,0x003ec660;0x003f7c10,0,lui 0x700000,0,0,0,0,0.45
0x003ebea0,FUN_003ebea0,FUN_003ebea0,,pseudo_stub,a0=ptr;a1=int;a2=ptr;a3=int,ret,a0+0x0:4;a2+0x0:4,0x003ed9d0,0,sz 0x4,0,0,0,0,0.55
0x003ec660,FUN_003ec660,index_of_int,core/containers,real_c,a0=ptr;a1=-;a2=int;a3=-,ptr,a0+0x0:4;a0+0x4:4,,0,sz 0x4,0,0,0,0,0.50
0x003eddf0,FUN_003eddf0,FUN_003eddf0,,real_logic,a0=int;a1=int;a2=int;a3=int,void,,,0,lui 0x700000;lui 0x650000;sz 0x8;sz 0x8c;sz 0xd0;sz 0x20,0,0,0,0,0.45
0x003ee2e0,FUN_003ee2e0,FUN_003ee2e0,,real_logic,a0=int;a1=int;a2=int;a3=int,void,,,0,lui 0x700000;lui 0x650000;sz 0x8;sz 0xd4;sz 0x98;sz 0x38,0,0,0,0,0.45
0x003eea70,FUN_003eea70,FUN_003eea70,,real_logic,a0=int;a1=int;a2=int;a3=int,void,,,0,lui 0x700000;lui 0x650000;sz 0x40;sz 0xb0;sz 0xc8;sz 0x64,0,0,0,0,0.45
